date,state,npa_plz,longitude,latitude,total_healthy,total_sick_guess_no_corona,total_sick_guess_corona,total_sick_corona_confirmed,total_recovered_confirmed,total_recovered_not_confirmed
2020-04-07,Stockholm,12941,59.3059,17.9872,1,0,0,0,0,0
2020-04-07,Stockholm,12943,59.3059,17.9872,1,0,0,0,0,0
2020-04-07,Stockholm,12944,59.3059,17.9872,1,0,0,0,0,0
2020-04-07,Stockholm,12945,59.3059,17.9872,1,0,0,0,0,0
2020-04-07,Stockholm,12946,59.3059,17.9872,0,1,0,0,0,0
2020-04-07,Stockholm,12947,59.3059,17.9872,3,0,0,0,0,0
2020-04-07,Stockholm,12949,59.3059,17.9872,1,0,0,0,0,0
2020-04-07,Stockholm,12951,59.3059,17.9872,1,0,0,0,0,0
2020-04-07,Stockholm,12952,59.3059,17.9872,1,0,0,0,0,0
2020-04-07,Stockholm,12953,59.3059,17.9872,2,0,0,0,0,0
2020-04-07,Stockholm,12954,59.3059,17.9872,2,0,0,0,0,0
2020-04-07,Stockholm,12955,59.3059,17.9872,1,0,0,0,0,0
2020-04-07,Stockholm,13130,59.3105,18.1637,0,0,0,0,1,0
2020-04-07,Stockholm,13131,59.3105,18.1637,1,0,0,0,0,0
2020-04-07,Stockholm,13132,59.3105,18.1637,1,0,0,0,0,0
2020-04-07,Stockholm,13134,59.3105,18.1637,1,0,0,0,0,0
2020-04-07,Stockholm,13135,59.3105,18.1637,2,0,0,0,0,0
2020-04-07,Stockholm,13137,59.3105,18.1637,2,0,0,0,0,0
2020-04-07,Stockholm,13138,59.3105,18.1637,5,0,0,0,0,0
2020-04-07,Stockholm,13141,59.3105,18.1637,1,0,0,0,0,0
2020-04-07,Stockholm,13142,59.3105,18.1637,1,0,0,0,0,0
2020-04-07,Stockholm,13144,59.3105,18.1637,0,0,1,0,1,0
2020-04-07,Stockholm,13145,59.3105,18.1637,1,0,0,0,0,0
2020-04-07,Stockholm,13147,59.3105,18.1637,1,0,0,0,1,0
2020-04-07,Stockholm,13148,59.3105,18.1637,1,0,0,0,0,0
2020-04-07,Stockholm,13149,59.3105,18.1637,1,0,0,0,0,0
2020-04-07,Stockholm,13150,59.3,18.2,1,0,0,0,0,0
2020-04-07,Stockholm,13152,59.3134,18.1481,3,0,0,0,0,0
2020-04-07,Stockholm,13156,59.3105,18.1637,1,0,0,0,0,0
2020-04-07,Stockholm,13160,59.3105,18.1637,3,0,0,0,0,0
2020-04-07,Stockholm,13161,59.3105,18.1637,1,0,0,0,0,0
2020-04-07,Stockholm,13165,59.3105,18.1637,1,0,0,0,1,0
2020-04-07,Stockholm,13171,59.3105,18.1637,1,0,0,0,0,0
2020-04-07,Stockholm,13172,59.3105,18.1637,2,0,0,0,0,0
2020-04-07,Stockholm,13174,59.3105,18.1637,0,0,1,0,0,0
2020-04-07,Stockholm,13230,59.3173,18.255,2,0,0,0,0,0
2020-04-07,Stockholm,13231,59.3173,18.255,1,0,0,0,1,0
2020-04-07,Stockholm,13232,59.3173,18.255,1,1,0,0,1,0
2020-04-07,Stockholm,13233,59.3173,18.255,2,0,1,0,0,0
2020-04-07,Stockholm,13235,59.3173,18.255,1,0,0,0,1,0
2020-04-07,Stockholm,13236,59.3173,18.255,0,0,1,0,0,0
2020-04-07,Stockholm,13237,59.3173,18.255,2,0,0,0,0,0
2020-04-07,Stockholm,13241,59.3173,18.255,1,0,0,0,0,0
2020-04-07,Stockholm,13242,59.3173,18.255,1,0,0,0,0,0
2020-04-07,Stockholm,13243,59.3173,18.255,1,0,0,0,0,0
2020-04-07,Stockholm,13244,59.3173,18.255,0,0,1,0,0,0
2020-04-07,Stockholm,13246,59.3173,18.255,1,0,0,0,0,0
2020-04-07,Stockholm,13247,59.3173,18.255,2,0,0,0,0,0
2020-04-07,Stockholm,13248,59.3173,18.255,2,0,0,0,0,0
2020-04-07,Stockholm,13252,59.3173,18.255,2,0,0,0,0,0
2020-04-07,Stockholm,13334,59.2833,18.3,0,0,0,0,1,0
2020-04-07,Stockholm,13337,59.2833,18.3,3,0,0,0,0,0
2020-04-07,Stockholm,13341,59.2833,18.3,2,1,0,0,0,0
2020-04-07,Stockholm,13342,59.2833,18.3,2,0,0,0,0,0
2020-04-07,Stockholm,13431,59.3268,18.3898,0,0,1,0,1,0
2020-04-07,Stockholm,13434,59.3268,18.3898,1,0,0,0,0,0
2020-04-07,Stockholm,13439,59.3268,18.3898,1,1,0,0,0,0
2020-04-07,Stockholm,13441,59.3268,18.3898,1,0,0,0,0,0
2020-04-07,Stockholm,13442,59.3268,18.3898,0,0,1,0,0,0
2020-04-07,Stockholm,13452,59.3268,18.3898,1,0,0,0,0,0
2020-04-07,Stockholm,13462,59.3268,18.3898,3,0,0,0,0,0
2020-04-07,Stockholm,13537,59.2333,18.3,1,0,0,0,0,0
2020-04-07,Stockholm,13539,59.2333,18.3,1,0,0,0,0,0
2020-04-07,Stockholm,13542,59.2333,18.3,1,0,0,0,1,0
2020-04-07,Stockholm,13543,59.2333,18.3,1,0,0,0,0,0
2020-04-07,Stockholm,13550,59.2333,18.3,1,0,0,0,0,0
2020-04-07,Stockholm,13551,59.2333,18.3,1,0,0,0,0,0
2020-04-07,Stockholm,13552,59.2333,18.3,0,0,0,0,2,0
2020-04-07,Stockholm,13553,59.2333,18.3,1,0,0,0,0,0
2020-04-07,Stockholm,13561,59.2333,18.3,1,0,0,0,0,0
2020-04-07,Stockholm,13563,59.2333,18.3,1,0,0,0,0,0
2020-04-07,Stockholm,13567,59.2333,18.3,1,0,0,0,0,0
2020-04-07,Stockholm,13568,59.2333,18.3,0,0,1,0,0,0
2020-04-07,,13637,59.1681,18.138,1,0,0,0,0,0
2020-04-07,Stockholm,13640,59.1677,18.1448,0,0,0,0,1,0
2020-04-07,Stockholm,13643,59.1677,18.1448,1,0,0,0,0,0
2020-04-07,Stockholm,13648,59.1677,18.1448,1,0,0,0,0,0
2020-04-07,Stockholm,13649,59.1677,18.1448,0,0,0,0,2,0
2020-04-07,Stockholm,13661,59.1677,18.1448,0,0,0,0,1,0
2020-04-07,Stockholm,13663,59.1677,18.1448,1,0,0,0,0,0
2020-04-07,Stockholm,13667,59.1677,18.1448,1,0,0,0,0,0
2020-04-07,Stockholm,13668,59.1677,18.1448,1,0,0,0,0,0
2020-04-07,Stockholm,13669,59.1677,18.1448,2,0,0,0,0,0
2020-04-07,Stockholm,13671,59.1677,18.1448,1,0,0,0,0,0
2020-04-07,Stockholm,13672,59.1677,18.1448,1,0,0,0,0,0
2020-04-07,Stockholm,13673,59.1677,18.1448,2,0,0,0,0,0
2020-04-07,Stockholm,13675,59.1677,18.1448,1,0,0,0,0,0
2020-04-07,Stockholm,13731,59.1167,18.1,1,0,0,0,0,0
2020-04-07,Stockholm,13732,59.1167,18.1,1,0,0,0,0,0
2020-04-07,Stockholm,13738,59.1167,18.1,1,0,0,0,0,0
2020-04-07,Stockholm,13756,59.1,18.0331,3,0,0,0,0,0
2020-04-07,Stockholm,13794,59.1167,18.1,2,0,0,0,0,0
2020-04-07,Stockholm,13830,59.2667,18.1833,0,0,0,0,1,0
2020-04-07,Stockholm,13834,59.2667,18.1833,0,0,0,0,1,0
2020-04-07,Stockholm,13836,59.2667,18.1833,1,0,0,0,0,0
2020-04-07,Stockholm,13837,59.2667,18.1833,0,0,2,0,0,0
2020-04-07,Stockholm,13840,59.2667,18.1833,1,0,0,0,0,0
2020-04-07,Stockholm,13930,59.35,18.5,1,0,0,0,0,0
2020-04-07,Stockholm,13933,59.35,18.5,1,0,0,0,0,0
2020-04-07,Stockholm,13936,59.35,18.5,2,0,0,0,0,0
2020-04-07,Stockholm,13954,59.35,18.5,1,0,0,0,0,0
2020-04-07,Stockholm,14132,59.237,17.9819,1,0,0,0,0,0
2020-04-07,Stockholm,14133,59.237,17.9819,1,0,0,0,1,0
2020-04-07,Stockholm,14135,59.237,17.9819,3,0,0,0,0,0
2020-04-07,Stockholm,14137,59.237,17.9819,3,0,0,0,0,0
2020-04-07,Stockholm,14139,59.237,17.9819,0,0,1,0,1,0
2020-04-07,Stockholm,14140,59.237,17.9819,5,0,0,0,0,0
2020-04-07,Stockholm,14141,59.237,17.9819,1,0,0,0,1,0
2020-04-07,Stockholm,14142,59.237,17.9819,1,0,0,0,0,0
2020-04-07,Stockholm,14144,59.237,17.9819,1,0,0,0,0,0
2020-04-07,Stockholm,14145,59.237,17.9819,2,0,0,0,0,0
2020-04-07,Stockholm,14146,59.237,17.9819,1,0,0,0,0,0
2020-04-07,Stockholm,14147,59.237,17.9819,1,0,0,0,0,0
2020-04-07,Stockholm,14149,59.237,17.9819,1,0,0,0,0,0
2020-04-07,Stockholm,14152,59.237,17.9819,8,0,0,0,1,0
2020-04-07,Stockholm,14155,59.237,17.9819,1,1,0,0,0,0
2020-04-07,Stockholm,14156,59.237,17.9819,2,0,0,0,0,0
2020-04-07,Stockholm,14161,59.237,17.9819,0,1,0,0,0,0
2020-04-07,Stockholm,14173,59.2833,17.9333,0,1,0,0,0,0
2020-04-07,Stockholm,14182,59.3326,18.0649,1,0,0,0,0,0
2020-04-07,Stockholm,14186,59.3326,18.0649,1,0,0,0,0,0
2020-04-07,Stockholm,14240,59.2167,18.15,1,0,0,0,0,0
2020-04-07,Stockholm,14241,59.2167,18.15,2,0,0,0,0,0
2020-04-07,Stockholm,14243,59.2167,18.15,2,0,0,0,0,0
2020-04-07,Stockholm,14252,59.2167,18.15,1,0,0,0,1,0
2020-04-07,Stockholm,14261,59.2333,18.1333,2,0,0,0,0,0
2020-04-07,Stockholm,14264,59.2333,18.1333,1,0,0,0,1,0
2020-04-07,Stockholm,14265,59.2333,18.1333,1,0,0,0,0,0
2020-04-07,Stockholm,14266,59.2333,18.1333,2,0,0,0,0,0
2020-04-07,Stockholm,14332,59.2667,17.8833,1,0,0,0,0,0
2020-04-07,Stockholm,14432,59.2,17.7333,1,0,0,0,0,0
2020-04-07,Stockholm,14440,59.2,17.7333,1,0,0,0,0,0
2020-04-07,Stockholm,14452,59.2,17.7333,1,0,0,0,0,0
2020-04-07,Stockholm,14464,59.2,17.7333,1,0,0,0,0,0
2020-04-07,Stockholm,14567,59.25,17.7833,1,0,0,0,0,0
2020-04-07,Stockholm,14568,59.25,17.7833,1,0,0,0,0,0
2020-04-07,Stockholm,14631,59.2,17.8833,1,0,0,0,0,0
2020-04-07,Stockholm,14636,59.2,17.8833,1,0,0,0,0,0
2020-04-07,Stockholm,14650,59.2,17.8833,1,0,0,0,0,0
2020-04-07,Stockholm,14731,59.1986,17.8332,1,0,0,0,0,0
2020-04-07,Stockholm,14740,59.1986,17.8332,1,0,0,0,0,0
2020-04-07,Stockholm,14743,59.1986,17.8332,1,0,0,0,0,0
2020-04-07,Stockholm,14745,59.1986,17.8332,1,0,0,0,0,0
2020-04-07,Stockholm,14753,59.1986,17.8332,1,0,0,0,0,0
2020-04-07,Stockholm,14754,59.1986,17.8332,1,0,0,0,0,0
2020-04-07,Stockholm,14760,59.2,17.8,0,0,1,0,0,0
2020-04-07,Stockholm,14761,59.2,17.8,1,0,0,0,0,0
2020-04-07,Stockholm,14763,59.2,17.8,1,0,0,0,0,0
2020-04-07,Stockholm,14792,59.1988,17.829,2,0,0,0,0,0
2020-04-07,Stockholm,14892,58.9833,17.9,2,0,0,0,0,0
2020-04-07,Stockholm,14930,58.9034,17.9479,0,0,0,0,1,0
2020-04-07,Stockholm,14931,58.9034,17.9479,1,0,0,0,0,0
2020-04-07,Stockholm,14933,58.9034,17.9479,0,0,0,0,1,0
2020-04-07,Stockholm,14992,58.9034,17.9479,0,0,0,0,1,0
2020-04-07,Stockholm,15132,59.1955,17.6252,3,0,0,0,0,0
2020-04-07,Stockholm,15133,59.1955,17.6252,3,0,0,0,0,0
2020-04-07,Stockholm,15134,59.1955,17.6252,1,0,0,0,0,0
2020-04-07,Stockholm,15135,59.1955,17.6252,1,0,0,0,0,0
2020-04-07,Stockholm,15136,59.1955,17.6252,5,0,0,0,0,0
2020-04-07,Stockholm,15138,59.1955,17.6252,2,0,0,0,0,0
2020-04-07,Stockholm,15139,59.1955,17.6252,1,0,0,0,0,0
2020-04-07,Stockholm,15144,59.1955,17.6252,7,0,0,0,2,0
2020-04-07,Stockholm,15145,59.1955,17.6252,1,0,0,0,0,0
2020-04-07,Stockholm,15146,59.1955,17.6252,4,0,0,0,0,0
2020-04-07,Stockholm,15147,59.1955,17.6252,1,0,0,0,0,0
2020-04-07,Stockholm,15171,59.1955,17.6252,3,0,0,0,0,0
2020-04-07,Stockholm,15172,59.1955,17.6252,1,0,0,0,0,0
2020-04-07,Stockholm,15230,59.1955,17.6252,1,0,0,0,0,0
2020-04-07,Stockholm,15231,59.1955,17.6252,1,0,0,0,0,0
2020-04-07,Stockholm,15240,59.1955,17.6252,3,0,1,0,0,0
2020-04-07,Stockholm,15241,59.1955,17.6252,1,0,0,0,0,0
2020-04-07,Stockholm,15242,59.1955,17.6252,1,0,0,0,0,0
2020-04-07,Stockholm,15243,59.1955,17.6252,1,0,0,0,0,0
2020-04-07,Stockholm,15248,59.1955,17.6252,1,0,0,0,0,0
2020-04-07,Stockholm,15252,59.1955,17.6252,2,0,0,0,0,0
2020-04-07,Stockholm,15257,59.1955,17.6252,1,0,0,0,0,0
2020-04-07,Stockholm,15259,59.1955,17.6252,1,0,0,0,0,0
2020-04-07,Stockholm,15270,59.1955,17.6252,1,0,0,0,0,0
2020-04-07,Stockholm,15371,59.0167,17.5333,1,0,0,0,0,0
2020-04-07,Stockholm,15530,59.1833,17.4333,2,0,0,0,0,0
2020-04-07,Stockholm,15531,59.1833,17.4333,2,0,0,0,0,0
2020-04-07,Stockholm,15532,59.1833,17.4333,0,0,1,0,0,0
2020-04-07,Stockholm,15534,59.1833,17.4333,1,0,0,0,0,0
2020-04-07,Stockholm,15535,59.1833,17.4333,1,0,0,0,0,0
2020-04-07,Stockholm,15591,59.1833,17.4333,1,0,0,0,0,0
2020-04-07,Stockholm,16246,59.3644,17.8741,1,0,2,0,0,0
2020-04-07,Stockholm,16247,59.3644,17.8741,1,0,0,0,0,0
2020-04-07,Stockholm,16253,59.3644,17.8741,1,0,1,0,0,0
2020-04-07,Stockholm,16254,59.3644,17.8741,3,0,0,0,0,0
2020-04-07,Stockholm,16257,59.3644,17.8741,2,0,0,0,2,0
2020-04-07,Stockholm,16258,59.3644,17.8741,1,0,0,0,0,0
2020-04-07,Stockholm,16262,59.3644,17.8741,1,0,0,0,0,0
2020-04-07,Stockholm,16265,59.3644,17.8741,1,0,0,0,0,0
2020-04-07,Stockholm,16266,59.3644,17.8741,2,0,0,0,0,0
2020-04-07,Stockholm,16268,59.3644,17.8741,0,0,0,0,1,0
2020-04-07,Stockholm,16270,59.3644,17.8741,1,0,0,0,0,0
2020-04-07,Stockholm,16271,59.3644,17.8741,5,0,0,0,0,0
2020-04-07,Stockholm,16272,59.3644,17.8741,0,0,1,0,0,0
2020-04-07,Stockholm,16283,59.3644,17.8741,1,0,0,0,0,0
2020-04-07,Stockholm,16340,59.3833,17.9167,2,0,0,0,0,0
2020-04-07,Stockholm,16342,59.3833,17.9167,0,0,0,0,1,0
2020-04-07,Stockholm,16343,59.3833,17.9167,2,0,0,0,0,0
2020-04-07,Stockholm,16344,59.3833,17.9167,2,0,0,0,0,0
2020-04-07,Stockholm,16345,59.3833,17.9167,2,0,0,0,0,0
2020-04-07,Stockholm,16346,59.3833,17.9167,3,0,0,0,0,0
2020-04-07,Stockholm,16350,59.3833,17.9167,1,0,0,0,0,0
2020-04-07,Stockholm,16352,59.3833,17.9167,1,0,0,0,0,0
2020-04-07,Stockholm,16354,59.3833,17.9167,4,0,0,0,0,0
2020-04-07,Stockholm,16355,59.3833,17.9167,2,0,0,0,0,0
2020-04-07,Stockholm,16362,59.3833,17.9167,1,0,0,0,0,0
2020-04-07,Stockholm,16363,59.3833,17.9167,1,0,0,0,0,0
2020-04-07,Stockholm,16364,59.3833,17.9167,2,0,0,1,0,0
2020-04-07,Stockholm,16365,59.3833,17.9167,1,0,1,0,0,0
2020-04-07,Stockholm,16367,59.3833,17.9167,1,0,0,0,0,0
2020-04-07,Stockholm,16370,59.3833,17.9167,1,0,0,0,0,0
2020-04-07,Stockholm,16422,59.4032,17.9448,1,0,0,0,0,0
2020-04-07,Stockholm,16432,59.4032,17.9448,1,0,0,0,0,0
2020-04-07,Stockholm,16433,59.4032,17.9448,3,0,0,0,0,0
2020-04-07,Stockholm,16434,59.4032,17.9448,1,0,0,0,0,0
2020-04-07,Stockholm,16438,59.4032,17.9448,0,1,0,0,0,0
2020-04-07,Stockholm,16440,59.4032,17.9448,5,0,2,0,0,0
2020-04-07,Stockholm,16441,59.4032,17.9448,2,1,1,0,0,0
2020-04-07,Stockholm,16442,59.4032,17.9448,4,0,0,0,0,0
2020-04-07,Stockholm,16443,59.4032,17.9448,1,0,0,0,0,0
2020-04-07,Stockholm,16444,59.4032,17.9448,4,0,2,1,1,0
2020-04-07,Stockholm,16445,59.4032,17.9448,1,0,0,0,1,0
2020-04-07,Stockholm,16446,59.4032,17.9448,3,0,2,0,0,0
2020-04-07,Stockholm,16447,59.4032,17.9448,3,0,1,0,0,0
2020-04-07,Stockholm,16448,59.4032,17.9448,3,0,0,0,0,0
2020-04-07,Stockholm,16453,59.4032,17.9448,3,0,0,0,0,0
2020-04-07,Stockholm,16455,59.4032,17.9448,14,0,1,0,0,0
2020-04-07,Stockholm,16472,59.4032,17.9448,7,0,0,0,0,0
2020-04-07,Stockholm,16474,59.4032,17.9448,1,0,0,0,0,0
2020-04-07,Stockholm,16475,59.4032,17.9448,3,0,0,0,0,0
2020-04-07,Stockholm,16476,59.4032,17.9448,1,0,0,0,1,0
2020-04-07,Stockholm,16477,59.4032,17.9448,2,0,0,0,0,0
2020-04-07,Stockholm,16478,59.4032,17.9448,4,1,0,0,0,0
2020-04-07,Stockholm,16554,59.15,16.85,1,0,0,0,0,0
2020-04-07,Stockholm,16559,59.15,16.85,2,0,0,0,0,0
2020-04-07,Stockholm,16560,59.15,16.85,2,0,0,0,0,0
2020-04-07,Stockholm,16562,59.15,16.85,2,0,0,0,0,0
2020-04-07,Stockholm,16570,59.15,16.85,2,0,0,0,0,0
2020-04-07,Stockholm,16573,59.15,16.85,1,0,0,0,0,0
2020-04-07,Stockholm,16574,59.15,16.85,2,0,0,0,0,0
2020-04-07,Stockholm,16575,59.15,16.85,1,0,0,0,0,0
2020-04-07,Stockholm,16733,59.35,17.9167,2,0,0,0,0,0
2020-04-07,Stockholm,16737,59.35,17.9167,1,0,0,0,0,0
2020-04-07,Stockholm,16740,59.35,17.9167,1,0,0,0,0,0
2020-04-07,Stockholm,16741,59.35,17.9167,3,0,0,0,0,0
2020-04-07,Stockholm,16743,59.35,17.9167,2,0,0,0,0,0
2020-04-07,Stockholm,16752,59.35,17.9167,1,0,0,0,0,0
2020-04-07,Stockholm,16753,59.35,17.9167,2,0,0,0,0,0
2020-04-07,Stockholm,16756,59.35,17.9167,1,0,0,0,0,0
2020-04-07,Stockholm,16762,59.35,17.9167,1,0,0,0,0,0
2020-04-07,Stockholm,16765,59.35,17.9167,3,0,0,0,0,0
2020-04-07,Stockholm,16766,59.35,17.9167,1,0,0,0,0,0
2020-04-07,Stockholm,16771,59.35,17.9167,0,0,2,0,0,0
2020-04-07,Stockholm,16774,59.35,17.9167,3,0,0,0,0,0
2020-04-07,Stockholm,16831,59.35,17.9167,2,0,0,0,0,0
2020-04-07,Stockholm,16833,59.35,17.9167,1,0,0,0,0,0
2020-04-07,Stockholm,16835,59.35,17.9167,2,0,0,0,0,0
2020-04-07,Stockholm,16836,59.35,17.9167,3,0,0,0,0,0
2020-04-07,Stockholm,16838,59.35,17.9167,1,0,0,0,0,0
2020-04-07,Stockholm,16839,59.35,17.9167,2,0,0,0,0,0
2020-04-07,Stockholm,16840,59.35,17.9167,1,0,0,0,0,0
2020-04-07,Stockholm,16843,59.35,17.9167,1,0,0,0,0,0
2020-04-07,Stockholm,16844,59.35,17.9167,2,0,0,0,1,0
2020-04-07,Stockholm,16845,59.35,17.9167,2,0,0,0,0,0
2020-04-07,Stockholm,16848,59.35,17.9167,1,0,1,0,1,0
2020-04-07,Stockholm,16849,59.35,17.9167,1,0,0,0,0,0
2020-04-07,Stockholm,16850,59.35,17.9167,1,0,1,0,0,0
2020-04-07,Stockholm,16851,59.35,17.9167,1,0,0,0,0,0
2020-04-07,Stockholm,16853,59.35,17.9167,2,0,0,0,1,0
2020-04-07,Stockholm,16855,59.35,17.9167,0,0,0,0,1,0
2020-04-07,Stockholm,16859,59.35,17.9167,1,0,0,0,0,0
2020-04-07,Stockholm,16860,59.35,17.9167,1,0,1,0,0,0
2020-04-07,Stockholm,16864,59.35,17.9167,1,0,0,0,0,0
2020-04-07,Stockholm,16865,59.35,17.9167,0,0,0,0,2,0
2020-04-07,Stockholm,16867,59.35,17.9167,1,0,0,0,0,0
2020-04-07,Stockholm,16868,59.35,17.9167,2,0,0,0,0,0
2020-04-07,Stockholm,16869,59.35,17.9167,3,0,0,0,0,0
2020-04-07,Stockholm,16873,59.35,17.9167,1,0,0,0,0,0
2020-04-07,Stockholm,16875,59.35,17.9167,1,0,0,0,2,0
2020-04-07,Stockholm,16876,59.35,17.9167,1,0,0,0,0,0
2020-04-07,Stockholm,16930,59.36,18.0009,0,0,1,0,0,0
2020-04-07,Stockholm,16931,59.36,18.0009,2,0,0,0,0,0
2020-04-07,Stockholm,16932,59.36,18.0009,1,0,0,0,0,0
2020-04-07,Stockholm,16935,59.36,18.0009,2,0,0,0,0,0
2020-04-07,Stockholm,16936,59.36,18.0009,5,0,0,0,1,0
2020-04-07,Stockholm,16937,59.36,18.0009,2,0,0,0,0,0
2020-04-07,Stockholm,16938,59.36,18.0009,2,0,0,0,0,0
2020-04-07,Stockholm,16952,59.36,18.0009,2,0,0,0,0,0
2020-04-07,Stockholm,16954,59.36,18.0009,2,0,0,0,0,0
2020-04-07,Stockholm,16955,59.36,18.0009,1,0,0,0,0,0
2020-04-07,Stockholm,16956,59.36,18.0009,3,0,0,0,0,0
2020-04-07,Stockholm,16957,59.36,18.0009,3,0,0,0,0,0
2020-04-07,Stockholm,16959,59.36,18.0009,3,0,0,0,0,0
2020-04-07,Stockholm,16960,59.36,18.0009,1,0,0,0,0,0
2020-04-07,Stockholm,16962,59.36,18.0009,2,0,0,0,0,0
2020-04-07,Stockholm,16963,59.36,18.0009,2,0,0,0,0,0
2020-04-07,Stockholm,16966,59.36,18.0009,1,0,0,0,0,0
2020-04-07,Stockholm,16969,59.36,18.0009,4,0,0,0,0,0
2020-04-07,Stockholm,16971,59.36,18.0009,1,0,0,0,0,0
2020-04-07,Stockholm,16972,59.36,18.0009,3,0,0,0,0,0
2020-04-07,Stockholm,16973,59.36,18.0009,3,0,0,0,0,0
2020-04-07,Stockholm,16974,59.36,18.0009,3,0,1,1,1,0
2020-04-07,Stockholm,17066,59.36,18.0009,7,0,0,0,0,0
2020-04-07,Stockholm,17067,59.36,18.0009,4,0,0,0,0,0
2020-04-07,Stockholm,17068,59.36,18.0009,1,0,0,0,0,0
2020-04-07,Stockholm,17070,59.36,18.0009,14,1,0,0,3,0
2020-04-07,Stockholm,17072,59.36,18.0009,2,0,0,0,0,0
2020-04-07,Stockholm,17073,59.36,18.0009,1,0,0,0,0,0
2020-04-07,Stockholm,17074,59.36,18.0009,3,0,0,0,0,0
2020-04-07,Stockholm,17075,59.36,18.0009,3,0,0,0,0,0
2020-04-07,Stockholm,17077,59.36,18.0009,2,0,0,0,0,0
2020-04-07,Stockholm,17142,59.36,18.0009,2,0,0,0,1,0
2020-04-07,Stockholm,17144,59.36,18.0009,1,0,0,0,0,0
2020-04-07,Stockholm,17147,59.36,18.0009,6,0,0,0,0,0
2020-04-07,Stockholm,17149,59.36,18.0009,1,0,0,0,0,0
2020-04-07,Stockholm,17150,59.36,18.0009,1,0,0,0,0,0
2020-04-07,Stockholm,17152,59.36,18.0009,4,0,1,0,0,0
2020-04-07,Stockholm,17153,59.36,18.0009,1,0,0,0,1,0
2020-04-07,Stockholm,17155,59.36,18.0009,3,0,0,0,0,0
2020-04-07,Stockholm,17156,59.36,18.0009,5,0,0,0,0,0
2020-04-07,Stockholm,17157,59.36,18.0009,1,0,0,0,1,0
2020-04-07,Stockholm,17158,59.36,18.0009,3,0,0,0,0,0
2020-04-07,Stockholm,17159,59.36,18.0009,3,0,0,0,0,0
2020-04-07,Stockholm,17160,59.36,18.0009,1,0,0,0,0,0
2020-04-07,Stockholm,17161,59.36,18.0009,1,0,0,0,0,0
2020-04-07,Stockholm,17162,59.36,18.0009,1,0,0,0,0,0
2020-04-07,Stockholm,17163,59.36,18.0009,3,0,1,0,0,0
2020-04-07,Stockholm,17165,59.36,18.0009,1,0,0,0,0,0
2020-04-07,Stockholm,17166,59.36,18.0009,1,0,0,0,0,0
2020-04-07,Stockholm,17167,59.36,18.0009,1,0,0,0,0,0
2020-04-07,Stockholm,17170,59.36,18.0009,1,0,0,0,0,0
2020-04-07,Stockholm,17171,59.36,18.0009,12,0,0,0,0,0
2020-04-07,Stockholm,17172,59.36,18.0009,1,0,0,0,1,0
2020-04-07,Stockholm,17220,59.3613,17.9711,1,0,0,0,0,0
2020-04-07,Stockholm,17230,59.3613,17.9711,0,0,0,0,1,0
2020-04-07,Stockholm,17231,59.3613,17.9711,1,0,0,0,0,0
2020-04-07,Stockholm,17232,59.3613,17.9711,1,0,0,0,1,0
2020-04-07,Stockholm,17236,59.3613,17.9711,3,0,0,0,0,0
2020-04-07,Stockholm,17237,59.3613,17.9711,1,0,0,0,0,0
2020-04-07,Stockholm,17239,59.3613,17.9711,1,0,0,0,0,0
2020-04-07,Stockholm,17241,59.3613,17.9711,1,1,0,0,0,0
2020-04-07,Stockholm,17262,59.3613,17.9711,1,0,0,0,0,0
2020-04-07,Stockholm,17263,59.3613,17.9711,4,0,0,0,0,0
2020-04-07,Stockholm,17264,59.3613,17.9711,1,0,0,0,0,0
2020-04-07,Stockholm,17265,59.3613,17.9711,1,0,0,0,0,0
2020-04-07,Stockholm,17266,59.3613,17.9711,4,0,0,0,0,0
2020-04-07,Stockholm,17268,59.3613,17.9711,1,0,0,0,0,0
2020-04-07,Stockholm,17269,59.3613,17.9711,5,0,0,0,0,0
2020-04-07,Stockholm,17270,59.3613,17.9711,0,0,1,0,0,0
2020-04-07,Stockholm,17272,59.3613,17.9711,1,0,0,0,0,0
2020-04-07,Stockholm,17273,59.3613,17.9711,3,0,0,0,1,0
2020-04-07,Stockholm,17274,59.3613,17.9711,2,0,0,0,0,0
2020-04-07,Stockholm,17278,59.3613,17.9711,2,0,0,0,0,0
2020-04-07,Stockholm,17443,59.3613,17.9711,2,0,0,0,1,0
2020-04-07,Stockholm,17444,59.3613,17.9711,2,0,0,0,0,0
2020-04-07,Stockholm,17446,59.3613,17.9711,1,0,0,0,0,0
2020-04-07,Stockholm,17447,59.3613,17.9711,0,0,0,0,1,0
2020-04-07,Stockholm,17448,59.3613,17.9711,1,0,0,0,2,0
2020-04-07,Stockholm,17451,59.3613,17.9711,1,0,0,0,0,0
2020-04-07,Stockholm,17452,59.3613,17.9711,1,0,0,0,0,0
2020-04-07,Stockholm,17457,59.3613,17.9711,1,0,0,0,0,0
2020-04-07,Stockholm,17459,59.3613,17.9711,1,0,0,0,0,0
2020-04-07,Stockholm,17460,59.3613,17.9711,1,0,0,0,0,0
2020-04-07,Stockholm,17550,59.3501,17.9658,2,0,0,0,0,0
2020-04-07,Stockholm,17551,59.3501,17.9658,1,0,0,0,0,0
2020-04-07,Stockholm,17556,59.3501,17.9658,1,0,0,0,0,0
2020-04-07,Stockholm,17557,59.3501,17.9658,1,0,0,0,0,0
